episode,reward,r_acc
6789,-2966.750000,-2966.750000
6790,-3132.500000,-3132.500000
6791,-2526.000000,-2526.000000
6792,-2326.500000,-2326.500000
6793,-3068.500000,-3068.500000
6794,-4590.750000,-4590.750000
6795,-2694.000000,-2694.000000
6796,-2222.000000,-2222.000000
6797,-3053.000000,-3053.000000
6798,-3319.000000,-3319.000000
6799,-2995.750000,-2995.750000
6800,-6826.750000,-6826.750000
6801,-2961.500000,-2961.500000
6802,-2746.250000,-2746.250000
6803,-5282.000000,-5282.000000
6804,-2531.000000,-2531.000000
6805,-4218.000000,-4218.000000
6806,-2482.750000,-2482.750000
6807,-2948.750000,-2948.750000
6808,-5166.000000,-5166.000000
6809,-2680.000000,-2680.000000
6810,-2503.750000,-2503.750000
6811,-2634.000000,-2634.000000
6812,-7084.250000,-7084.250000
6813,-3325.250000,-3325.250000
6814,-2516.000000,-2516.000000
6815,-2688.000000,-2688.000000
6816,-3222.000000,-3222.000000
6817,-3673.750000,-3673.750000
6818,-2586.750000,-2586.750000
6819,-3396.750000,-3396.750000
6820,-2496.000000,-2496.000000
6821,-2934.500000,-2934.500000
6822,-3121.250000,-3121.250000
6823,-2980.000000,-2980.000000
6824,-3999.500000,-3999.500000
6825,-3023.750000,-3023.750000
6826,-2614.750000,-2614.750000
6827,-3194.750000,-3194.750000
6828,-3008.500000,-3008.500000
6829,-3036.750000,-3036.750000
6830,-2407.250000,-2407.250000
6831,-6833.250000,-6833.250000
6832,-2705.750000,-2705.750000
6833,-4226.250000,-4226.250000
6834,-3558.500000,-3558.500000
6835,-2788.500000,-2788.500000
6836,-4706.000000,-4706.000000
6837,-6699.000000,-6699.000000
6838,-2890.000000,-2890.000000
6839,-3420.500000,-3420.500000
6840,-4548.000000,-4548.000000
6841,-2592.250000,-2592.250000
6842,-2509.750000,-2509.750000
6843,-2937.250000,-2937.250000
6844,-2760.250000,-2760.250000
6845,-3460.750000,-3460.750000
6846,-3322.000000,-3322.000000
6847,-2686.500000,-2686.500000
6848,-2996.000000,-2996.000000
6849,-2724.500000,-2724.500000
6850,-2873.000000,-2873.000000
6851,-2645.750000,-2645.750000
6852,-2698.250000,-2698.250000
6853,-2750.500000,-2750.500000
6854,-3058.500000,-3058.500000
6855,-3165.250000,-3165.250000
6856,-2420.250000,-2420.250000
6857,-2761.000000,-2761.000000
6858,-3392.250000,-3392.250000
6859,-2689.000000,-2689.000000
6860,-2913.750000,-2913.750000
6861,-3055.250000,-3055.250000
6862,-2856.750000,-2856.750000
6863,-2744.250000,-2744.250000
6864,-2680.750000,-2680.750000
6865,-4507.250000,-4507.250000
6866,-2494.750000,-2494.750000
6867,-3819.750000,-3819.750000
6868,-3892.750000,-3892.750000
6869,-3326.250000,-3326.250000
6870,-2983.750000,-2983.750000
6871,-2825.000000,-2825.000000
6872,-2728.500000,-2728.500000
6873,-3089.000000,-3089.000000
6874,-2718.000000,-2718.000000
6875,-4865.000000,-4865.000000
6876,-2563.250000,-2563.250000
6877,-3837.750000,-3837.750000
6878,-5709.250000,-5709.250000
6879,-2654.000000,-2654.000000
6880,-2638.250000,-2638.250000
6881,-2699.000000,-2699.000000
6882,-3550.250000,-3550.250000
6883,-2976.500000,-2976.500000
6884,-2507.250000,-2507.250000
6885,-6419.250000,-6419.250000
6886,-2959.000000,-2959.000000
6887,-2338.000000,-2338.000000
6888,-4091.750000,-4091.750000
6889,-2509.000000,-2509.000000
6890,-2813.500000,-2813.500000
6891,-3047.750000,-3047.750000
6892,-2600.250000,-2600.250000
6893,-2743.250000,-2743.250000
6894,-2626.750000,-2626.750000
6895,-2814.250000,-2814.250000
6896,-2880.250000,-2880.250000
6897,-2871.250000,-2871.250000
6898,-3172.250000,-3172.250000
6899,-4571.250000,-4571.250000
6900,-3086.000000,-3086.000000
6901,-2888.750000,-2888.750000
6902,-3018.000000,-3018.000000
6903,-4857.500000,-4857.500000
6904,-2689.500000,-2689.500000
6905,-3025.500000,-3025.500000
6906,-2174.500000,-2174.500000
6907,-2588.250000,-2588.250000
6908,-4430.000000,-4430.000000
6909,-2787.750000,-2787.750000
6910,-2415.750000,-2415.750000
6911,-2390.750000,-2390.750000
6912,-3957.750000,-3957.750000
6913,-2400.500000,-2400.500000
6914,-3570.000000,-3570.000000
6915,-3153.000000,-3153.000000
6916,-3823.500000,-3823.500000
6917,-2943.500000,-2943.500000
6918,-2362.750000,-2362.750000
6919,-3247.000000,-3247.000000
6920,-2648.250000,-2648.250000
6921,-3089.750000,-3089.750000
6922,-2544.750000,-2544.750000
6923,-3161.500000,-3161.500000
6924,-2791.250000,-2791.250000
6925,-3255.000000,-3255.000000
6926,-2274.750000,-2274.750000
6927,-4451.500000,-4451.500000
6928,-3415.500000,-3415.500000
6929,-2841.250000,-2841.250000
6930,-3393.500000,-3393.500000
6931,-2467.250000,-2467.250000
6932,-2404.000000,-2404.000000
6933,-4541.500000,-4541.500000
6934,-2654.000000,-2654.000000
6935,-2504.500000,-2504.500000
6936,-2514.000000,-2514.000000
6937,-2245.000000,-2245.000000
6938,-2863.500000,-2863.500000
6939,-2964.750000,-2964.750000
6940,-3457.000000,-3457.000000
6941,-3087.500000,-3087.500000
6942,-2242.750000,-2242.750000
6943,-2758.250000,-2758.250000
6944,-1991.000000,-1991.000000
6945,-2825.750000,-2825.750000
6946,-2370.500000,-2370.500000
6947,-2604.250000,-2604.250000
6948,-2591.000000,-2591.000000
6949,-2563.750000,-2563.750000
6950,-4026.000000,-4026.000000
6951,-2937.000000,-2937.000000
6952,-3118.500000,-3118.500000
6953,-4291.750000,-4291.750000
6954,-2849.750000,-2849.750000
6955,-2680.000000,-2680.000000
6956,-2496.250000,-2496.250000
6957,-2755.250000,-2755.250000
6958,-3297.250000,-3297.250000
6959,-3708.250000,-3708.250000
6960,-2697.250000,-2697.250000
6961,-2481.750000,-2481.750000
6962,-2299.500000,-2299.500000
6963,-2778.250000,-2778.250000
6964,-2446.500000,-2446.500000
6965,-4045.250000,-4045.250000
6966,-2702.250000,-2702.250000
6967,-3013.750000,-3013.750000
6968,-2864.750000,-2864.750000
6969,-2716.500000,-2716.500000
6970,-2378.500000,-2378.500000
6971,-2619.000000,-2619.000000
6972,-2443.750000,-2443.750000
6973,-2576.750000,-2576.750000
6974,-3046.000000,-3046.000000
6975,-2497.000000,-2497.000000
6976,-2479.000000,-2479.000000
6977,-2621.750000,-2621.750000
6978,-2405.000000,-2405.000000
6979,-6726.500000,-6726.500000
6980,-2946.750000,-2946.750000
6981,-3225.250000,-3225.250000
6982,-2836.750000,-2836.750000
6983,-4221.750000,-4221.750000
6984,-3135.500000,-3135.500000
6985,-3105.750000,-3105.750000
6986,-3269.000000,-3269.000000
6987,-2521.500000,-2521.500000
6988,-2093.250000,-2093.250000
6989,-2707.250000,-2707.250000
6990,-2711.750000,-2711.750000
6991,-2654.000000,-2654.000000
6992,-2418.250000,-2418.250000
6993,-2516.250000,-2516.250000
6994,-2182.500000,-2182.500000
6995,-3532.500000,-3532.500000
6996,-2265.000000,-2265.000000
6997,-2901.500000,-2901.500000
6998,-2940.250000,-2940.250000
6999,-2679.750000,-2679.750000
7000,-3140.250000,-3140.250000
7001,-2736.750000,-2736.750000
7002,-3401.250000,-3401.250000
7003,-3043.500000,-3043.500000
7004,-3144.000000,-3144.000000
7005,-2074.500000,-2074.500000
7006,-2525.250000,-2525.250000
7007,-3945.750000,-3945.750000
7008,-2678.750000,-2678.750000
7009,-2669.500000,-2669.500000
7010,-2900.250000,-2900.250000
7011,-3094.250000,-3094.250000
7012,-2624.750000,-2624.750000
7013,-2719.250000,-2719.250000
7014,-2187.000000,-2187.000000
7015,-3002.750000,-3002.750000
7016,-2960.250000,-2960.250000
7017,-2655.500000,-2655.500000
7018,-4261.250000,-4261.250000
7019,-3035.250000,-3035.250000
7020,-2469.500000,-2469.500000
7021,-2891.750000,-2891.750000
7022,-5790.000000,-5790.000000
7023,-3550.750000,-3550.750000
7024,-2459.250000,-2459.250000
7025,-6278.250000,-6278.250000
7026,-2482.250000,-2482.250000
7027,-2634.750000,-2634.750000
7028,-7689.500000,-7689.500000
7029,-2334.000000,-2334.000000
7030,-3763.000000,-3763.000000
7031,-4794.250000,-4794.250000
7032,-4376.000000,-4376.000000
7033,-2200.500000,-2200.500000
7034,-2636.250000,-2636.250000
7035,-2742.250000,-2742.250000
7036,-2566.500000,-2566.500000
7037,-3293.250000,-3293.250000
7038,-2228.250000,-2228.250000
7039,-2018.750000,-2018.750000
7040,-2420.250000,-2420.250000
7041,-2697.500000,-2697.500000
7042,-2771.000000,-2771.000000
7043,-2660.750000,-2660.750000
7044,-2426.250000,-2426.250000
7045,-3336.250000,-3336.250000
7046,-2975.000000,-2975.000000
7047,-3283.750000,-3283.750000
7048,-2757.750000,-2757.750000
7049,-3086.500000,-3086.500000
7050,-1985.750000,-1985.750000
7051,-2191.000000,-2191.000000
7052,-3258.250000,-3258.250000
7053,-2562.250000,-2562.250000
7054,-2661.500000,-2661.500000
7055,-2892.250000,-2892.250000
7056,-2723.000000,-2723.000000
7057,-2742.750000,-2742.750000
7058,-1964.750000,-1964.750000
7059,-2416.250000,-2416.250000
7060,-2626.750000,-2626.750000
7061,-2500.500000,-2500.500000
7062,-2612.500000,-2612.500000
7063,-2543.500000,-2543.500000
7064,-4655.250000,-4655.250000
7065,-2995.500000,-2995.500000
7066,-1990.000000,-1990.000000
7067,-3095.250000,-3095.250000
7068,-2359.250000,-2359.250000
7069,-2580.500000,-2580.500000
7070,-3441.500000,-3441.500000
7071,-2325.250000,-2325.250000
7072,-3887.000000,-3887.000000
7073,-2845.000000,-2845.000000
7074,-2536.000000,-2536.000000
7075,-2660.500000,-2660.500000
7076,-2557.250000,-2557.250000
7077,-2307.000000,-2307.000000
7078,-2807.250000,-2807.250000
7079,-2518.000000,-2518.000000
7080,-3643.000000,-3643.000000
7081,-4805.500000,-4805.500000
7082,-5105.500000,-5105.500000
7083,-2993.000000,-2993.000000
7084,-2111.500000,-2111.500000
7085,-3256.000000,-3256.000000
7086,-2166.500000,-2166.500000
7087,-7165.500000,-7165.500000
7088,-2377.250000,-2377.250000
7089,-4439.250000,-4439.250000
7090,-2889.000000,-2889.000000
7091,-5569.750000,-5569.750000
7092,-2706.750000,-2706.750000
7093,-2260.500000,-2260.500000
7094,-4525.250000,-4525.250000
7095,-2499.500000,-2499.500000
7096,-2732.750000,-2732.750000
7097,-2648.000000,-2648.000000
7098,-2836.000000,-2836.000000
7099,-2907.500000,-2907.500000
7100,-8304.000000,-8304.000000
7101,-2891.000000,-2891.000000
7102,-2211.250000,-2211.250000
7103,-2356.750000,-2356.750000
7104,-4100.250000,-4100.250000
7105,-2368.000000,-2368.000000
7106,-4899.250000,-4899.250000
7107,-3048.500000,-3048.500000
7108,-4897.000000,-4897.000000
7109,-9497.500000,-9497.500000
7110,-2367.250000,-2367.250000
7111,-3637.500000,-3637.500000
7112,-3242.000000,-3242.000000
7113,-2190.500000,-2190.500000
7114,-2249.000000,-2249.000000
7115,-4454.500000,-4454.500000
7116,-2463.500000,-2463.500000
7117,-7159.000000,-7159.000000
7118,-2406.250000,-2406.250000
7119,-3019.250000,-3019.250000
7120,-2415.750000,-2415.750000
7121,-4516.500000,-4516.500000
7122,-2231.750000,-2231.750000
7123,-2928.750000,-2928.750000
7124,-6979.000000,-6979.000000
7125,-2241.500000,-2241.500000
7126,-2900.500000,-2900.500000
7127,-2574.500000,-2574.500000
7128,-3444.250000,-3444.250000
7129,-3030.250000,-3030.250000
7130,-2605.250000,-2605.250000
7131,-2764.250000,-2764.250000
7132,-5473.250000,-5473.250000
7133,-2207.250000,-2207.250000
7134,-5123.250000,-5123.250000
7135,-2520.000000,-2520.000000
7136,-2402.500000,-2402.500000
7137,-2513.500000,-2513.500000
7138,-2593.500000,-2593.500000
7139,-2042.250000,-2042.250000
7140,-2358.750000,-2358.750000
7141,-5553.750000,-5553.750000
7142,-3283.000000,-3283.000000
7143,-3175.250000,-3175.250000
7144,-2710.500000,-2710.500000
7145,-6274.250000,-6274.250000
7146,-2818.750000,-2818.750000
7147,-2603.500000,-2603.500000
7148,-2447.750000,-2447.750000
7149,-2611.750000,-2611.750000
7150,-2816.250000,-2816.250000
7151,-2423.750000,-2423.750000
7152,-5251.250000,-5251.250000
7153,-2478.000000,-2478.000000
7154,-2536.000000,-2536.000000
7155,-3003.250000,-3003.250000
7156,-3354.500000,-3354.500000
7157,-6323.500000,-6323.500000
7158,-3731.500000,-3731.500000
7159,-2808.500000,-2808.500000
7160,-2668.000000,-2668.000000
7161,-4522.750000,-4522.750000
7162,-2856.750000,-2856.750000
7163,-2294.250000,-2294.250000
7164,-2319.500000,-2319.500000
7165,-2964.000000,-2964.000000
7166,-3485.500000,-3485.500000
7167,-2770.000000,-2770.000000
7168,-2419.750000,-2419.750000
7169,-3700.750000,-3700.750000
7170,-2280.750000,-2280.750000
7171,-2485.500000,-2485.500000
7172,-3647.000000,-3647.000000
7173,-2981.750000,-2981.750000
7174,-3420.500000,-3420.500000
7175,-2386.000000,-2386.000000
7176,-6641.000000,-6641.000000
7177,-2395.250000,-2395.250000
7178,-2515.500000,-2515.500000
7179,-3007.750000,-3007.750000
7180,-2450.250000,-2450.250000
7181,-4171.750000,-4171.750000
7182,-3761.750000,-3761.750000
7183,-2600.750000,-2600.750000
7184,-1754.750000,-1754.750000
7185,-3363.000000,-3363.000000
7186,-2260.500000,-2260.500000
7187,-2879.500000,-2879.500000
7188,-2798.250000,-2798.250000
7189,-2756.000000,-2756.000000
7190,-2816.000000,-2816.000000
7191,-2598.750000,-2598.750000
7192,-3553.250000,-3553.250000
7193,-2267.250000,-2267.250000
7194,-2733.000000,-2733.000000
7195,-3140.250000,-3140.250000
7196,-2686.000000,-2686.000000
7197,-2411.750000,-2411.750000
7198,-2759.000000,-2759.000000
7199,-2502.250000,-2502.250000
7200,-6143.750000,-6143.750000
7201,-2526.750000,-2526.750000
7202,-2155.000000,-2155.000000
7203,-3833.750000,-3833.750000
7204,-2530.000000,-2530.000000
7205,-4397.250000,-4397.250000
7206,-2583.500000,-2583.500000
7207,-3330.500000,-3330.500000
7208,-2946.000000,-2946.000000
7209,-3050.750000,-3050.750000
7210,-2182.250000,-2182.250000
7211,-2951.500000,-2951.500000
7212,-2676.250000,-2676.250000
7213,-3517.000000,-3517.000000
7214,-2367.750000,-2367.750000
7215,-2239.500000,-2239.500000
7216,-2364.000000,-2364.000000
7217,-2442.000000,-2442.000000
7218,-2149.250000,-2149.250000
7219,-2864.000000,-2864.000000
7220,-2977.000000,-2977.000000
7221,-2695.750000,-2695.750000
7222,-2254.750000,-2254.750000
7223,-2300.000000,-2300.000000
7224,-2536.250000,-2536.250000
7225,-2743.750000,-2743.750000
7226,-2132.000000,-2132.000000
7227,-3103.250000,-3103.250000
7228,-2458.500000,-2458.500000
7229,-2464.000000,-2464.000000
7230,-2528.000000,-2528.000000
7231,-2771.750000,-2771.750000
7232,-3012.250000,-3012.250000
7233,-2446.750000,-2446.750000
7234,-2650.250000,-2650.250000
7235,-3132.250000,-3132.250000
7236,-2348.750000,-2348.750000
7237,-3264.750000,-3264.750000
7238,-2152.500000,-2152.500000
7239,-2330.500000,-2330.500000
7240,-2451.000000,-2451.000000
7241,-2279.000000,-2279.000000
7242,-6762.750000,-6762.750000
7243,-2372.000000,-2372.000000
7244,-4735.500000,-4735.500000
7245,-2847.750000,-2847.750000
7246,-2335.750000,-2335.750000
7247,-2561.250000,-2561.250000
7248,-3649.750000,-3649.750000
7249,-2451.500000,-2451.500000
7250,-5638.500000,-5638.500000
7251,-2237.750000,-2237.750000
7252,-1913.000000,-1913.000000
7253,-5542.250000,-5542.250000
7254,-2749.500000,-2749.500000
7255,-2187.250000,-2187.250000
7256,-6460.500000,-6460.500000
7257,-4143.000000,-4143.000000
7258,-6193.750000,-6193.750000
7259,-2405.500000,-2405.500000
7260,-2639.000000,-2639.000000
7261,-2840.250000,-2840.250000
7262,-2521.750000,-2521.750000
7263,-6049.250000,-6049.250000
7264,-3270.500000,-3270.500000
7265,-2122.500000,-2122.500000
7266,-2133.500000,-2133.500000
7267,-2697.750000,-2697.750000
7268,-2302.500000,-2302.500000
7269,-2158.250000,-2158.250000
7270,-4345.750000,-4345.750000
7271,-5968.500000,-5968.500000
7272,-2338.500000,-2338.500000
7273,-5447.750000,-5447.750000
7274,-2128.000000,-2128.000000
7275,-3546.000000,-3546.000000
7276,-3134.750000,-3134.750000
7277,-2704.250000,-2704.250000
7278,-5825.000000,-5825.000000
7279,-2746.750000,-2746.750000
7280,-2045.500000,-2045.500000
7281,-3931.000000,-3931.000000
7282,-2702.750000,-2702.750000
7283,-2575.250000,-2575.250000
7284,-2409.250000,-2409.250000
7285,-2403.750000,-2403.750000
7286,-2256.000000,-2256.000000
7287,-2613.750000,-2613.750000
7288,-1859.500000,-1859.500000
7289,-2298.500000,-2298.500000
7290,-2807.000000,-2807.000000
7291,-2299.000000,-2299.000000
7292,-2057.750000,-2057.750000
7293,-2622.000000,-2622.000000
7294,-3758.500000,-3758.500000
7295,-4176.000000,-4176.000000
7296,-2555.750000,-2555.750000
7297,-2629.250000,-2629.250000
7298,-7635.000000,-7635.000000
7299,-1809.750000,-1809.750000
7300,-2230.000000,-2230.000000
7301,-3093.750000,-3093.750000
7302,-3855.500000,-3855.500000
7303,-4603.000000,-4603.000000
7304,-3308.750000,-3308.750000
7305,-2373.000000,-2373.000000
7306,-2506.500000,-2506.500000
7307,-2864.500000,-2864.500000
7308,-2697.500000,-2697.500000
7309,-2193.500000,-2193.500000
7310,-2774.250000,-2774.250000
7311,-2025.000000,-2025.000000
7312,-3906.250000,-3906.250000
7313,-1787.750000,-1787.750000
7314,-2543.250000,-2543.250000
7315,-2038.250000,-2038.250000
7316,-2205.750000,-2205.750000
7317,-2406.750000,-2406.750000
7318,-2661.750000,-2661.750000
7319,-2726.000000,-2726.000000
7320,-2717.750000,-2717.750000
7321,-2405.750000,-2405.750000
7322,-2321.250000,-2321.250000
7323,-2382.750000,-2382.750000
7324,-4064.500000,-4064.500000
7325,-3578.250000,-3578.250000
7326,-1906.500000,-1906.500000
7327,-2559.000000,-2559.000000
7328,-2389.750000,-2389.750000
7329,-2097.750000,-2097.750000
7330,-2959.500000,-2959.500000
7331,-2428.000000,-2428.000000
7332,-2361.500000,-2361.500000
7333,-2464.500000,-2464.500000
7334,-2696.500000,-2696.500000
7335,-2091.500000,-2091.500000
7336,-2762.000000,-2762.000000
7337,-2946.000000,-2946.000000
7338,-1847.000000,-1847.000000
7339,-2316.000000,-2316.000000
7340,-2722.750000,-2722.750000
7341,-2048.000000,-2048.000000
7342,-1909.000000,-1909.000000
7343,-2504.000000,-2504.000000
7344,-2883.750000,-2883.750000
7345,-2213.250000,-2213.250000
7346,-3873.750000,-3873.750000
7347,-3203.000000,-3203.000000
7348,-3407.250000,-3407.250000
7349,-6402.000000,-6402.000000
7350,-2532.250000,-2532.250000
7351,-2278.000000,-2278.000000
7352,-2329.750000,-2329.750000
7353,-2665.000000,-2665.000000
7354,-4937.500000,-4937.500000
7355,-2344.000000,-2344.000000
7356,-2748.500000,-2748.500000
7357,-2755.750000,-2755.750000
7358,-2556.000000,-2556.000000
7359,-3273.000000,-3273.000000
7360,-2724.000000,-2724.000000
7361,-2216.500000,-2216.500000
7362,-6643.750000,-6643.750000
7363,-2152.500000,-2152.500000
7364,-4885.750000,-4885.750000
7365,-2461.000000,-2461.000000
7366,-2034.500000,-2034.500000
7367,-2164.000000,-2164.000000
7368,-2579.000000,-2579.000000
7369,-1983.000000,-1983.000000
7370,-2669.750000,-2669.750000
7371,-2097.000000,-2097.000000
7372,-2064.500000,-2064.500000
7373,-2255.000000,-2255.000000
7374,-2676.000000,-2676.000000
7375,-2207.500000,-2207.500000
7376,-2197.000000,-2197.000000
7377,-5730.750000,-5730.750000
7378,-1744.250000,-1744.250000
7379,-2816.750000,-2816.750000
7380,-2345.000000,-2345.000000
7381,-5003.250000,-5003.250000
7382,-3834.500000,-3834.500000
7383,-3461.500000,-3461.500000
7384,-2135.500000,-2135.500000
7385,-2433.500000,-2433.500000
7386,-3645.500000,-3645.500000
7387,-2516.250000,-2516.250000
7388,-2290.500000,-2290.500000
7389,-3400.750000,-3400.750000
7390,-2290.750000,-2290.750000
7391,-2567.500000,-2567.500000
7392,-2333.750000,-2333.750000
7393,-2228.500000,-2228.500000
7394,-2590.250000,-2590.250000
7395,-6060.250000,-6060.250000
7396,-2028.250000,-2028.250000
7397,-4249.750000,-4249.750000
7398,-3183.750000,-3183.750000
7399,-2400.000000,-2400.000000
7400,-2107.750000,-2107.750000
7401,-5026.250000,-5026.250000
7402,-1964.000000,-1964.000000
7403,-2550.750000,-2550.750000
7404,-2351.500000,-2351.500000
7405,-2464.250000,-2464.250000
7406,-2459.000000,-2459.000000
7407,-2538.750000,-2538.750000
7408,-2327.750000,-2327.750000
7409,-2422.250000,-2422.250000
7410,-2985.000000,-2985.000000
7411,-2308.750000,-2308.750000
7412,-2037.500000,-2037.500000
7413,-2021.750000,-2021.750000
7414,-1934.250000,-1934.250000
7415,-2121.000000,-2121.000000
7416,-3349.000000,-3349.000000
7417,-6916.000000,-6916.000000
7418,-3924.000000,-3924.000000
7419,-2245.750000,-2245.750000
7420,-2640.000000,-2640.000000
7421,-5314.250000,-5314.250000
7422,-2111.750000,-2111.750000
7423,-2620.500000,-2620.500000
7424,-2412.750000,-2412.750000
7425,-2166.500000,-2166.500000
7426,-2120.000000,-2120.000000
7427,-2090.750000,-2090.750000
7428,-2227.250000,-2227.250000
7429,-2491.000000,-2491.000000
7430,-2370.000000,-2370.000000
7431,-2108.750000,-2108.750000
7432,-2674.500000,-2674.500000
7433,-2080.500000,-2080.500000
7434,-8666.500000,-8666.500000
7435,-2013.000000,-2013.000000
7436,-2956.500000,-2956.500000
7437,-1756.750000,-1756.750000
7438,-2472.500000,-2472.500000
7439,-2298.250000,-2298.250000
7440,-2725.000000,-2725.000000
7441,-2516.000000,-2516.000000
7442,-2106.500000,-2106.500000
7443,-1763.250000,-1763.250000
7444,-2352.250000,-2352.250000
7445,-2285.250000,-2285.250000
7446,-2020.000000,-2020.000000
7447,-2715.750000,-2715.750000
7448,-2569.750000,-2569.750000
7449,-2545.500000,-2545.500000
7450,-2031.250000,-2031.250000
7451,-2152.000000,-2152.000000
7452,-2359.000000,-2359.000000
7453,-3319.000000,-3319.000000
7454,-2462.000000,-2462.000000
7455,-2093.250000,-2093.250000
7456,-2784.500000,-2784.500000
7457,-2650.500000,-2650.500000
7458,-2584.250000,-2584.250000
7459,-2129.250000,-2129.250000
7460,-2120.000000,-2120.000000
7461,-5323.750000,-5323.750000
7462,-2178.000000,-2178.000000
7463,-2737.750000,-2737.750000
7464,-2581.250000,-2581.250000
7465,-2839.500000,-2839.500000
7466,-2660.250000,-2660.250000
7467,-2177.750000,-2177.750000
7468,-2432.000000,-2432.000000
7469,-2910.000000,-2910.000000
7470,-2487.250000,-2487.250000
7471,-3463.250000,-3463.250000
7472,-1995.250000,-1995.250000
7473,-2576.750000,-2576.750000
7474,-2149.750000,-2149.750000
7475,-2100.000000,-2100.000000
7476,-1907.750000,-1907.750000
7477,-2861.500000,-2861.500000
7478,-2335.750000,-2335.750000
7479,-2536.250000,-2536.250000
7480,-2440.500000,-2440.500000
7481,-2398.500000,-2398.500000
7482,-2524.000000,-2524.000000
7483,-5679.250000,-5679.250000
7484,-7600.500000,-7600.500000
7485,-3928.250000,-3928.250000
7486,-2308.750000,-2308.750000
7487,-3731.250000,-3731.250000
7488,-3609.250000,-3609.250000
7489,-2439.000000,-2439.000000
7490,-2295.250000,-2295.250000
7491,-2241.000000,-2241.000000
7492,-4077.250000,-4077.250000
7493,-2119.000000,-2119.000000
7494,-3895.250000,-3895.250000
7495,-2418.750000,-2418.750000
7496,-1823.500000,-1823.500000
7497,-2336.000000,-2336.000000
7498,-2130.250000,-2130.250000
7499,-2573.750000,-2573.750000
7500,-2606.250000,-2606.250000
7501,-3208.250000,-3208.250000
7502,-2236.500000,-2236.500000
7503,-4929.500000,-4929.500000
7504,-2118.000000,-2118.000000
7505,-2177.750000,-2177.750000
7506,-2290.500000,-2290.500000
7507,-2243.250000,-2243.250000
7508,-2716.000000,-2716.000000
7509,-2079.250000,-2079.250000
7510,-2251.000000,-2251.000000
7511,-6341.250000,-6341.250000
7512,-2233.750000,-2233.750000
7513,-2771.000000,-2771.000000
7514,-2367.750000,-2367.750000
7515,-2499.250000,-2499.250000
7516,-2565.500000,-2565.500000
7517,-2990.250000,-2990.250000
7518,-3316.000000,-3316.000000
7519,-2356.000000,-2356.000000
7520,-3737.250000,-3737.250000
7521,-2746.000000,-2746.000000
7522,-4877.000000,-4877.000000
7523,-1986.750000,-1986.750000
7524,-2821.000000,-2821.000000
7525,-2343.250000,-2343.250000
7526,-1941.500000,-1941.500000
7527,-6380.500000,-6380.500000
7528,-2371.500000,-2371.500000
7529,-2186.500000,-2186.500000
7530,-3592.750000,-3592.750000
7531,-3000.250000,-3000.250000
7532,-2635.000000,-2635.000000
7533,-2155.250000,-2155.250000
7534,-1989.250000,-1989.250000
7535,-3136.500000,-3136.500000
7536,-2242.750000,-2242.750000
7537,-2261.500000,-2261.500000
7538,-1928.000000,-1928.000000
7539,-2326.750000,-2326.750000
7540,-1861.750000,-1861.750000
7541,-5598.500000,-5598.500000
7542,-2688.750000,-2688.750000
7543,-2043.500000,-2043.500000
7544,-2396.000000,-2396.000000
7545,-1941.500000,-1941.500000
7546,-2132.250000,-2132.250000
7547,-2705.250000,-2705.250000
7548,-2106.250000,-2106.250000
7549,-1532.000000,-1532.000000
7550,-2301.500000,-2301.500000
7551,-2542.000000,-2542.000000
7552,-1667.750000,-1667.750000
7553,-2925.000000,-2925.000000
7554,-1913.000000,-1913.000000
7555,-2243.500000,-2243.500000
7556,-6121.500000,-6121.500000
7557,-2535.250000,-2535.250000
7558,-2257.500000,-2257.500000
7559,-2944.750000,-2944.750000
7560,-2891.500000,-2891.500000
7561,-2425.000000,-2425.000000
7562,-3004.000000,-3004.000000
7563,-2289.500000,-2289.500000
7564,-2400.250000,-2400.250000
7565,-5647.750000,-5647.750000
7566,-2599.250000,-2599.250000
7567,-6010.750000,-6010.750000
7568,-6293.000000,-6293.000000
7569,-3827.500000,-3827.500000
7570,-1996.750000,-1996.750000
7571,-2307.500000,-2307.500000
7572,-2916.500000,-2916.500000
7573,-2000.750000,-2000.750000
7574,-2653.250000,-2653.250000
7575,-2565.250000,-2565.250000
7576,-2496.250000,-2496.250000
7577,-2203.000000,-2203.000000
7578,-4853.500000,-4853.500000
7579,-2761.750000,-2761.750000
7580,-2870.500000,-2870.500000
7581,-3280.500000,-3280.500000
7582,-2446.750000,-2446.750000
7583,-2259.250000,-2259.250000
7584,-2036.750000,-2036.750000
7585,-2185.500000,-2185.500000
7586,-2904.250000,-2904.250000
7587,-1927.000000,-1927.000000
7588,-2318.250000,-2318.250000
7589,-2217.000000,-2217.000000
7590,-2924.750000,-2924.750000
7591,-2543.750000,-2543.750000
7592,-2490.500000,-2490.500000
7593,-5067.500000,-5067.500000
7594,-2499.500000,-2499.500000
7595,-2559.750000,-2559.750000
7596,-3157.500000,-3157.500000
7597,-1600.750000,-1600.750000
7598,-2408.250000,-2408.250000
7599,-2508.750000,-2508.750000
7600,-2310.000000,-2310.000000
7601,-2542.250000,-2542.250000
7602,-2120.750000,-2120.750000
7603,-2741.000000,-2741.000000
7604,-2376.750000,-2376.750000
7605,-4204.500000,-4204.500000
7606,-2009.500000,-2009.500000
7607,-1928.750000,-1928.750000
7608,-2060.250000,-2060.250000
7609,-3022.000000,-3022.000000
7610,-2412.250000,-2412.250000
